timestamp,open,high,low,close,volume
2014-04-30,527.6000,528.0000,522.5200,526.6600,1746400
2014-04-29,516.9000,529.4600,516.3200,527.7000,2691700
2014-04-28,517.1800,518.6000,502.8000,517.1500,3326400
2014-04-25,522.5100,524.7000,515.4200,516.1800,2094600
2014-04-24,530.0700,531.6500,522.1200,525.1600,1878000
2014-04-23,533.7900,533.8700,526.2500,526.9400,2046700
2014-04-22,528.6400,537.2300,527.5100,534.8100,2358900
2014-04-21,536.1000,536.7000,525.6000,528.6200,2559700
2014-04-17,548.8100,549.5000,531.1500,536.1000,6790900
2014-04-16,543.0000,557.0000,540.0000,556.5400,4879900
2014-04-15,536.8200,538.4500,518.4601,536.4400,3844500
2014-04-14,538.2500,544.1000,529.5610,532.5200,2568000
2014-04-11,532.5500,540.0000,526.5300,530.6000,3914100
2014-04-10,565.0000,565.0000,539.9000,540.9500,4025800
2014-04-09,559.6200,565.3700,552.9500,564.1400,3321700
2014-04-08,542.6000,555.0000,541.6100,554.9000,3142600
2014-04-07,540.7400,548.4800,527.1500,538.1500,4389600
2014-04-04,574.6500,577.7700,543.0000,543.1400,6351900
2014-04-03,569.8500,587.2800,564.1300,569.7400,5085200
2014-04-02,565.1060,604.8300,562.1900,567.0000,146700
2014-04-01,558.7100,568.4500,558.7100,567.1600,7900
2014-03-31,566.8900,567.0000,556.9300,556.9700,10800
2014-03-28,561.2000,566.4300,558.6700,559.9900,41100
2014-03-27,568.0000,568.0000,552.9200,558.4600,13100
2014-03-26,1162.0120,1171.5720,1131.5019,1131.9719,5179200
2014-03-25,1166.0020,1169.8420,1147.0019,1158.7220,4838400
2014-03-24,1184.1920,1184.9021,1145.9520,1157.9319,6096800
2014-03-21,1206.3120,1209.6320,1182.4520,1183.0420,6441000
2014-03-20,1199.9521,1209.6121,1195.3621,1197.1620,3381900
2014-03-19,1211.8020,1211.9921,1194.4121,1199.2521,3237800
2014-03-18,1194.6721,1211.5321,1193.0621,1211.2620,3643500
2014-03-17,1179.2521,1197.0721,1178.1121,1192.1021,4340300
2014-03-14,1181.9920,1190.8720,1172.5320,1172.8021,4604900
2014-03-13,1207.9521,1210.5021,1184.7620,1189.0620,4708600
2014-03-12,1196.4021,1207.8521,1184.1920,1207.3021,3943200
2014-03-11,1213.7720,1214.3221,1196.6421,1199.9920,3438800
2014-03-10,1215.6920,1217.6421,1204.0921,1211.5720,2438200
2014-03-07,1226.8022,1226.9921,1211.4420,1214.7921,3041500
2014-03-06,1222.2821,1226.1521,1218.6021,1219.6121,2545600
2014-03-05,1215.0521,1223.0821,1211.4121,1218.2621,2479700
2014-03-04,1215.0021,1216.0020,1209.5020,1214.9120,2946300
2014-03-03,1206.7520,1207.8420,1192.1420,1202.6921,4225300
2014-02-28,1220.3421,1224.1921,1206.2221,1215.6521,4644500
2014-02-27,1218.3921,1224.2321,1217.0120,1219.2122,2529400
2014-02-26,1224.0021,1228.8821,1213.7621,1220.1720,3979100
2014-02-25,1215.9421,1224.5021,1210.4221,1220.0021,2888100
2014-02-24,1205.3621,1220.1621,1205.1021,1212.5121,3361100
2014-02-21,1207.8120,1209.8721,1202.8420,1203.7921,3738500
2014-02-20,1203.1421,1206.8921,1200.2220,1204.1120,3414300
2014-02-19,1205.3020,1209.2221,1197.5020,1202.3421,4222900
2014-02-18,1201.4120,1212.8721,1200.0021,1210.8821,4233500
2014-02-14,1195.6120,1204.3920,1192.8021,1202.8021,4389700
2014-02-13,1180.7521,1199.9021,1179.6620,1199.9021,3686400
2014-02-12,1189.0020,1190.0021,1181.3820,1186.6920,3461800
2014-02-11,1180.1720,1191.8721,1172.2120,1190.1821,4116900
2014-02-10,1171.8020,1182.4020,1169.0220,1172.9319,3904800
2014-02-07,1167.6320,1177.9021,1160.5620,1177.4420,5292000
2014-02-06,1151.1320,1160.1620,1147.5520,1159.9620,3907600
2014-02-05,1143.3820,1150.7720,1128.0220,1143.2020,4806800
2014-02-04,1137.9920,1155.0019,1137.0120,1138.1619,5644800
2014-02-03,1179.2021,1181.7220,1132.0120,1133.4320,9172400
2014-01-31,1171.3519,1186.5420,1151.1320,1180.9720,11174200
2014-01-30,1145.0019,1152.4919,1127.2519,1135.3919,10220800
2014-01-29,1119.1219,1121.7520,1099.4218,1106.9219,4777500
2014-01-28,1110.3219,1125.7519,1109.9419,1123.0119,4436900
2014-01-27,1126.1020,1126.5019,1082.2718,1101.2318,8739800
2014-01-24,1151.0119,1153.5519,1123.0019,1123.8319,7814000
2014-01-23,1160.0019,1162.4919,1154.3720,1160.1020,3912700
2014-01-22,1166.6120,1167.8920,1158.8619,1165.0220,3154500
2014-01-21,1160.9320,1164.0020,1151.3019,1163.7020,3974500
2014-01-17,1156.8520,1160.6320,1144.2019,1150.5320,5422800
2014-01-16,1149.1020,1157.9319,1148.0020,1156.2219,3380300
2014-01-15,1152.9920,1155.0019,1143.7920,1148.6220,3915000
2014-01-14,1137.9519,1151.0020,1128.0919,1149.4020,4983700
2014-01-13,1126.4719,1146.9120,1117.1719,1122.9819,4855800
2014-01-10,1139.0820,1139.0820,1122.2519,1130.1819,4302900
2014-01-09,1143.4420,1144.2219,1125.5620,1130.2419,4184500
2014-01-08,1146.0020,1147.3220,1133.2919,1141.2320,4501700
2014-01-07,1125.0019,1139.6919,1121.1619,1138.8619,5124300
2014-01-06,1113.0119,1118.8619,1106.4418,1117.3220,3551800
2014-01-03,1115.0019,1116.9320,1104.9319,1105.0019,3345800
2014-01-02,1115.4619,1117.7519,1108.2619,1113.1220,3656400
2013-12-31,1112.2420,1121.0020,1106.2619,1120.7120,2725900
2013-12-30,1120.3419,1120.5019,1109.0219,1109.4619,2481300
2013-12-27,1120.0019,1120.2819,1112.9420,1118.4019,3151100
2013-12-26,1114.0119,1119.0020,1108.6920,1117.4619,2685500
2013-12-24,1114.9719,1115.2419,1108.1019,1111.8419,1473800
2013-12-23,1107.8419,1115.8019,1105.1219,1115.1019,3456000
2013-12-20,1088.3018,1101.1719,1088.0019,1100.6219,6547600
2013-12-19,1080.7718,1091.9919,1079.0818,1086.2219,3343800
2013-12-18,1071.8518,1084.9519,1059.0419,1084.7518,4437100
2013-12-17,1072.8219,1080.7618,1068.3818,1069.8618,3082800
2013-12-16,1064.0018,1074.6919,1062.0118,1072.9819,3216000
2013-12-13,1075.4018,1076.2919,1057.8918,1060.7918,4340900
2013-12-12,1079.5718,1082.9418,1069.0018,1069.9618,3204800
2013-12-11,1087.4018,1091.3219,1075.1718,1077.2918,3436400
2013-12-10,1076.1518,1092.3119,1075.6519,1084.6619,3721600
2013-12-09,1070.9918,1082.3119,1068.0218,1078.1419,2976200
2013-12-06,1069.7919,1070.0019,1060.0818,1069.8719,2868200
2013-12-05,1057.2019,1059.6619,1051.0918,1057.3418,2275800
2013-12-04,1051.3718,1063.9818,1050.0017,1058.1818,2392000
2013-12-03,1050.9518,1063.4418,1049.0218,1053.2618,3364700
2013-12-02,1063.5118,1066.3519,1050.7618,1054.4819,2756600
2013-11-29,1062.1618,1066.6218,1059.4518,1059.5918,2394400
2013-11-27,1062.0318,1068.0019,1060.0019,1063.1119,2255500
2013-11-26,1048.6019,1061.5019,1042.9418,1058.4118,4589600
2013-11-25,1037.1618,1053.1918,1035.0218,1045.9318,3238000
2013-11-22,1033.4217,1036.1718,1029.2217,1031.8917,2517700
2013-11-21,1027.0018,1038.3118,1026.0017,1034.0717,2191700
2013-11-20,1029.9517,1033.3618,1020.3618,1022.3117,1934500
2013-11-19,1031.7218,1034.7518,1023.0518,1025.2018,2271600
2013-11-18,1035.7517,1048.7418,1029.2418,1031.5517,3532500
2013-11-15,1034.8717,1038.0018,1030.3117,1033.5618,2562100
2013-11-14,1033.9218,1039.7518,1030.3518,1035.2317,2342100
2013-11-13,1006.7517,1032.8517,1006.5017,1032.4718,3170500
2013-11-12,1007.7017,1017.5618,1005.0017,1011.7817,2445200
2013-11-11,1009.5117,1015.9318,1008.0018,1010.5918,2233500
2013-11-08,1008.7517,1018.5017,1008.5017,1016.0318,2591100
2013-11-07,1022.6118,1023.9317,1007.6417,1007.9517,3371700
2013-11-06,1025.6017,1027.0018,1015.3718,1022.7517,1832600
2013-11-05,1020.3517,1031.6518,1017.4218,1021.5217,2371500
2013-11-04,1031.5017,1032.3718,1022.0318,1026.1118,2286000
2013-11-01,1031.7917,1036.0018,1025.1018,1027.0418,2576100
2013-10-31,1028.9318,1041.5218,1023.9718,1030.5818,3292200
2013-10-30,1037.4318,1037.5117,1026.0017,1030.4218,2658000
2013-10-29,1019.1018,1036.9417,1013.5017,1036.2417,3222000
2013-10-28,1015.2017,1023.4318,1012.9917,1015.0017,2326000
2013-10-25,1028.8218,1028.8218,1010.7417,1015.2017,4076100
2013-10-24,1031.8718,1040.5717,1024.8018,1025.5518,4199700
2013-10-23,1001.0017,1034.7518,1000.6317,1031.4118,5346300
2013-10-22,1005.0017,1013.0018,995.7917,1007.0017,4433700
2013-10-21,1011.4618,1019.0018,999.5517,1003.3017,7283700
2013-10-18,976.5817,1015.4618,974.0017,1011.4117,23219400
2013-10-17,892.9915,896.9016,885.7315,888.7915,8545000
2013-10-16,885.8715,898.3315,884.0115,898.0315,4030200
2013-10-15,875.7615,885.6315,874.0015,882.0115,3195600
2013-10-14,866.6615,876.2515,865.3915,876.1115,2496400
2013-10-11,866.0315,873.4815,865.3015,871.9915,2828300
2013-10-10,863.8415,868.8315,860.2115,868.2415,4527400
2013-10-09,856.2815,862.6515,842.9814,855.8615,5322400
2013-10-08,865.3215,865.9815,851.6315,853.6715,3901800
2013-10-07,867.4515,873.9915,864.1115,865.7415,2596800
2013-10-04,875.0015,877.5115,870.0015,872.3515,2726100
2013-10-03,888.0015,894.1016,872.1015,876.0915,4249800
2013-10-02,882.7315,889.3615,877.8215,887.9915,3001700
2013-10-01,880.2515,887.6715,880.0515,887.0015,3382100
2013-09-30,869.0815,880.8415,868.3115,875.9115,3457600
2013-09-27,874.8215,877.5215,871.3115,876.3915,2527000
2013-09-26,878.3015,882.7515,875.0015,878.1715,2529200
2013-09-25,886.5515,886.5515,875.6015,877.2315,3310200
2013-09-24,886.5015,890.1015,881.4015,886.8415,2984600
2013-09-23,896.1515,901.5916,885.2015,886.5015,3568000
2013-09-20,898.3916,904.1316,895.6215,903.1115,8723000
2013-09-19,905.9916,905.9916,895.4015,898.3916,3207600
2013-09-18,886.3515,903.9716,883.0715,903.3215,3883800
2013-09-17,887.4115,888.3915,881.0015,886.1115,2528200
2013-09-16,896.2016,897.0015,884.8715,887.7615,2682900
2013-09-13,894.5015,895.6816,884.8415,889.0715,2660600
2013-09-12,897.4015,897.9015,890.0115,893.0615,2199100
2013-09-11,888.5415,896.9715,886.0815,896.1915,3233200
2013-09-10,890.0216,892.0015,884.0015,888.6715,2584700
2013-09-09,883.7315,889.7515,882.4215,888.0515,2478300
2013-09-06,882.4415,883.7815,873.7415,879.5815,3134800
2013-09-05,873.5015,879.8815,871.6115,879.5615,2592100
2013-09-04,860.3515,873.5015,855.1714,871.6315,4097600
2013-09-03,854.3615,866.1915,853.9514,860.3815,4110400
2013-08-30,855.7615,858.0415,845.5614,846.9015,3737100
2013-08-29,849.0714,860.3815,848.5914,855.4315,2968000
2013-08-28,850.2515,855.4115,847.7714,848.5514,2669700
2013-08-27,859.6215,863.7315,847.9014,850.1515,3481100
2013-08-26,870.0015,874.9015,866.0515,866.3915,2112800
2013-08-23,877.8315,878.0015,869.7515,870.2115,2162200
2013-08-22,872.7015,874.7515,870.2515,873.7115,1746200
2013-08-21,870.6515,876.9115,866.5015,869.3315,3527700
2013-08-20,868.3515,872.1115,863.5415,865.4215,2475100
2013-08-19,857.7115,872.0015,857.4514,865.6515,3635300
2013-08-16,861.2815,862.4415,856.5415,856.9115,3362700
2013-08-15,864.4415,864.9215,858.0015,859.6615,3752300
2013-08-14,878.3715,880.2315,867.1615,869.8115,4179900
2013-08-13,886.8315,888.5015,876.2015,881.2515,2850200
2013-08-12,886.9015,887.0015,881.6515,885.5115,2764200
2013-08-09,890.5615,895.5215,890.0015,890.4115,2657200
2013-08-08,895.4915,895.8415,885.2915,892.6615,2987000
2013-08-07,895.0415,898.4515,889.0915,890.6515,2768600
2013-08-06,904.6915,909.7116,895.7315,896.5715,3023400
2013-08-05,905.3915,905.5215,899.2015,905.0015,2629100
2013-08-02,903.4416,907.0016,900.8215,906.5715,3440600
2013-08-01,895.0015,904.5515,895.0015,904.2216,4292700
2013-07-31,892.9915,896.5116,886.1815,887.7515,4363200
2013-07-30,885.4615,895.6115,880.8715,890.9215,3524300
2013-07-29,884.9015,894.8215,880.8915,882.2715,3797800
2013-07-26,886.9915,889.9915,882.0015,885.3515,3568600
2013-07-25,893.8715,896.8515,886.0815,887.7015,6024600
2013-07-24,907.2616,910.3015,900.7015,902.9015,4172500
2013-07-23,910.7015,913.0016,899.5715,903.8016,4106600
2013-07-22,902.0016,912.6715,897.0015,910.7015,5828100
2013-07-19,886.6115,902.9516,875.6115,896.6016,14773700
2013-07-18,918.9916,920.0016,903.1915,910.6816,7296100
2013-07-17,921.0016,926.8616,916.3016,918.5516,3023400
2013-07-16,927.1316,927.9716,913.9015,919.6116,3980700
2013-07-15,924.3016,928.0016,916.3616,924.6916,3935600
2013-07-12,920.0016,923.0016,915.2416,923.0016,5155600
2013-07-11,913.0016,920.8116,908.5216,920.2416,5187700
2013-07-10,903.4515,911.1415,900.3815,905.9916,3429500
2013-07-09,911.0015,912.9516,897.9815,905.2416,3973500
2013-07-08,899.2115,906.2715,897.0816,905.0915,3953700
2013-07-05,890.0115,895.4116,887.3415,893.4915,3416500
2013-07-03,879.9015,889.1715,878.5015,886.4315,2101700
2013-07-02,890.2015,891.0015,877.2715,882.3115,3797000
2013-07-01,886.4515,892.0816,885.0015,887.8815,3462400
2013-06-28,874.9015,881.8415,874.1915,880.3715,4716100
2013-06-27,878.8015,884.6915,876.6515,877.0715,3867300
2013-06-26,873.7515,878.0015,870.5715,873.6515,3676400
2013-06-25,877.2615,879.6815,864.5115,866.2015,5125500
2013-06-24,871.8815,876.3215,863.2515,869.7915,6056300
2013-06-21,888.3415,889.8815,873.0715,880.9315,7994300
2013-06-20,893.9915,901.0015,883.3115,884.7415,6769200
2013-06-19,901.3716,910.8416,897.5015,900.6816,5853600
2013-06-18,888.6515,901.0015,888.3515,900.6215,4350000
2013-06-17,879.2315,889.4315,878.2815,886.2515,4308500
2013-06-14,880.1015,884.7015,874.1315,875.0415,4506700
2013-06-13,868.9815,879.6615,865.5015,877.0015,4155200
2013-06-12,885.4615,886.0015,869.6515,871.9815,4426100
2013-06-11,883.9715,887.0015,879.5215,879.8115,3528300
2013-06-10,882.1015,891.0015,880.0915,890.2215,4693000
2013-06-07,870.4215,880.0015,865.3215,879.7315,5369200
2013-06-06,864.3015,866.3315,847.2215,864.6415,5177400
2013-06-05,862.5115,869.4515,857.1315,859.7015,4229300
2013-06-04,867.8515,870.5915,854.0715,859.1015,3751100
2013-06-03,873.0015,873.9715,855.0215,867.6315,4969900
2013-05-31,868.1215,877.0015,867.5215,871.2215,3953500
2013-05-30,869.9215,878.9015,866.4115,870.7615,4257200
2013-05-29,875.7115,877.9915,864.2915,868.3115,4041800
2013-05-28,883.5015,892.1415,880.4015,881.2715,4531900
2013-05-24,875.2615,878.8215,871.0115,873.3215,4610700
2013-05-23,877.0015,889.9615,874.0015,882.7915,4567200
2013-05-22,902.5616,909.3116,886.8815,889.4215,5140300
2013-05-21,908.0215,911.6615,897.6116,906.9715,3980700
2013-05-20,905.0015,920.6016,905.0015,908.5316,4562300
2013-05-17,910.0216,913.4916,900.5215,909.1816,5604800
2013-05-16,919.0016,919.9816,902.0115,903.8716,6443200
2013-05-15,895.5016,916.3816,894.0215,915.8916,8001600
2013-05-14,877.5015,888.6915,877.1415,887.1015,3170300
2013-05-13,878.8915,882.4715,873.3815,877.5315,2907700
2013-05-10,875.3115,880.5415,872.1615,880.2315,3809500
2013-05-09,870.8415,879.6615,868.2315,871.4815,4417600
2013-05-08,857.0015,873.8815,852.9115,873.6315,4955000
2013-05-07,863.0115,863.8715,850.6715,857.2314,3932600
2013-05-06,848.2615,861.8515,848.2615,861.5515,4298500
2013-05-03,836.9614,846.8014,836.0014,845.7215,5044000
2013-05-02,820.1014,834.5514,819.0514,829.6114,4051600
2013-05-01,823.2614,824.7214,816.3614,820.4314,2920800
2013-04-30,819.0014,827.6414,817.6814,824.5714,4630600
2013-04-29,803.2514,822.7014,803.0014,819.0614,4618800
2013-04-26,807.6014,807.7414,796.5813,801.4214,4993900
2013-04-25,816.2514,816.4714,807.6314,809.1014,3999200
2013-04-24,808.1114,818.0014,808.0014,813.4514,3671800
2013-04-23,801.0014,815.5014,800.3614,807.9014,4601600
2013-04-22,800.6014,803.9614,775.0013,800.1114,5788300
2013-04-19,769.1613,803.4414,766.2613,799.8713,11649800
2013-04-18,785.3513,785.8013,761.2613,765.9113,6669800
2013-04-17,786.7513,790.8413,778.1014,782.5614,4089100
2013-04-16,786.5913,796.0014,783.9214,793.3714,3496900
2013-04-15,785.9514,797.0014,777.0213,781.9313,4924500
2013-04-12,791.9914,792.1013,782.9313,790.0513,3285500
2013-04-11,792.8814,793.1014,784.0614,790.3913,4072500
2013-04-10,782.9214,792.3514,776.0013,790.1813,3971900
2013-04-09,775.5013,783.7514,773.1113,777.6513,4330700
2013-04-08,778.7514,779.5513,768.4013,774.8514,5685300
2013-04-05,786.0613,786.9914,776.4013,783.0514,6893400
2013-04-04,804.2514,805.7514,791.3014,795.0714,4913400
2013-04-03,813.4614,814.2014,800.6714,806.2014,3489900
2013-04-02,804.5414,814.8314,804.0014,813.0414,4098200
2013-04-01,795.0114,802.2514,793.2513,801.1914,3628100
2013-03-28,803.9914,805.3714,793.3014,794.1914,4592600
2013-03-27,806.6814,807.0014,801.3314,802.6614,4342500
2013-03-26,813.5014,814.0014,807.7914,812.4214,2392600
2013-03-25,812.4114,819.2314,806.8214,809.6414,3436800
2013-03-22,814.7414,815.2414,809.6414,810.3114,2987400
2013-03-21,811.2914,816.9214,809.8514,811.2614,2966200
2013-03-20,816.8314,817.5114,811.4414,814.7114,2938500
2013-03-19,811.2414,819.2514,806.4514,811.3214,4212000
2013-03-18,805.0014,812.7614,801.4714,807.7914,3690300
2013-03-15,818.5014,820.3014,813.3414,814.3014,6222500
2013-03-14,826.9914,826.9914,817.3914,821.5414,3314700
2013-03-13,827.9014,830.6914,822.3114,825.3114,3294800
2013-03-12,830.7114,831.8914,823.6714,827.6114,4031600
2013-03-11,831.6915,839.7014,831.5014,834.8214,3201200
2013-03-08,834.5015,834.9214,825.0514,831.5214,5845600
2013-03-07,834.0615,836.6214,829.5814,832.6014,4120700
2013-03-06,841.0315,844.0014,828.8114,831.3814,5767400
2013-03-05,828.9314,840.1515,828.9014,838.6014,8118400
2013-03-04,805.3014,822.8414,805.0014,821.5014,5571900
2013-03-01,797.8014,807.1414,796.1514,806.1914,4367000
2013-02-28,801.1014,806.9914,801.0314,801.2014,4548500
2013-02-27,794.8014,804.7514,791.1114,799.7813,4067300
2013-02-26,795.0013,795.9514,784.4013,790.1313,4421500
2013-02-25,802.3014,808.4114,790.4913,790.7714,4625000
2013-02-22,799.2614,801.2514,793.8014,799.7114,4123100
2013-02-21,798.0014,805.4514,791.2214,795.5313,7039000
2013-02-20,805.3014,808.9714,791.7913,792.4613,5549000
2013-02-19,795.9914,807.0014,795.2814,806.8514,5885500
2013-02-15,787.4014,793.2614,787.0713,792.8913,5480000
2013-02-14,779.7313,788.7414,777.7713,787.8214,3483500
2013-02-13,780.1313,785.3513,779.9713,782.8613,2405200
2013-02-12,781.7513,787.9013,779.3714,780.7013,3731900
2013-02-11,778.4014,783.0014,773.7513,782.4213,4351800
2013-02-08,780.1313,786.6713,779.5613,785.3714,6062700
2013-02-07,769.7013,778.8113,765.5013,773.9513,5701600
2013-02-06,759.0713,772.9613,758.5013,770.1713,4171700
2013-02-05,761.1313,771.1113,759.4713,765.7413,3755300
2013-02-04,767.6913,770.4713,758.2713,759.0213,6103700
2013-02-01,758.2013,776.6014,758.1013,775.6013,7520100
2013-01-31,750.5113,757.6213,750.2513,755.6913,3280500
2013-01-30,753.7413,760.9513,752.9113,753.8313,3478900
2013-01-29,746.7513,756.9513,746.5413,753.6813,3507200
2013-01-28,751.7613,755.6013,747.8913,750.7313,3266300
2013-01-25,750.7713,758.4813,750.2513,753.6713,4468400
2013-01-24,741.2413,756.8313,740.5113,754.2113,6790600
2013-01-23,735.9913,749.0013,735.7912,741.5013,11862400
2013-01-22,704.6612,705.3412,695.5212,702.8712,7613100
2013-01-18,710.3612,712.7712,701.3312,704.5112,6477700
2013-01-17,717.7112,719.6412,711.0212,711.3212,4439500
2013-01-16,722.4013,724.3412,713.6712,715.1912,4061900
2013-01-15,719.3312,735.0012,712.1012,724.9313,7884700
2013-01-14,737.0013,742.2013,722.3513,723.2512,5749200
2013-01-11,742.0013,742.4313,736.3013,739.9913,2579900
2013-01-10,742.8313,745.0012,733.5013,741.4813,3685000
2013-01-09,732.2713,738.3513,728.6012,738.1212,4064500
2013-01-08,735.5413,736.3013,724.4312,733.3012,3364700
2013-01-07,735.4513,739.3813,730.5812,734.7513,3323800
2013-01-04,729.3412,741.4713,727.6812,737.9713,5547600
2013-01-03,724.9313,731.9312,720.7212,723.6713,4653700
2013-01-02,719.4212,727.0013,716.5512,723.2512,5101500
2012-12-31,700.0012,710.5712,696.0012,707.3812,4009600
2012-12-28,701.6912,706.9112,700.0112,700.0112,2814500
2012-12-27,707.1412,708.8412,698.6112,706.2912,3307000
2012-12-26,708.0712,712.8813,702.4112,708.8712,2373500
2012-12-24,714.5112,715.1812,707.4712,709.5012,1688000
2012-12-21,713.9712,718.8212,710.5212,715.6312,7078300
2012-12-20,723.2612,724.6512,716.9712,722.3612,3326400
2012-12-19,720.7112,723.0012,716.6812,720.1113,3851500
2012-12-18,716.6012,729.1013,715.0512,721.0712,6032300
2012-12-17,705.5012,721.9212,704.0212,720.7812,6093400
2012-12-14,699.1712,707.8212,698.4312,701.9612,4276100
2012-12-13,715.9212,716.4712,699.5512,702.7012,6915500
2012-12-12,699.2312,703.5112,693.4812,697.5612,4870100
2012-12-11,690.0012,701.9212,687.7212,696.8812,5395200
2012-12-10,685.3912,691.6512,683.7912,685.4212,2743600
2012-12-07,695.0012,696.8812,682.4212,684.2112,3852900
2012-12-06,687.5911,695.6112,684.5112,691.1312,2935500
2012-12-05,692.1512,694.5012,682.3311,687.8212,3738700
2012-12-04,695.0012,695.5112,685.7012,691.0312,3998200
2012-12-03,702.2412,705.8912,694.1112,695.2512,4401300
2012-11-30,691.3112,699.2212,685.6912,698.3712,6350800
2012-11-29,687.7812,693.9012,682.0012,691.8912,5573700
2012-11-28,668.0112,684.9112,663.8912,683.6712,6106700
2012-11-27,660.1711,675.0011,658.0011,670.7111,5036100
2012-11-26,666.4411,667.0012,659.0212,661.1511,4425700
2012-11-23,669.9711,670.0011,666.1011,667.9712,1851800
2012-11-21,668.9911,669.8012,660.4011,665.8711,4240200
2012-11-20,669.5112,678.0012,664.5711,669.9711,4192900
2012-11-19,655.7011,668.9211,655.5311,668.2111,4754100
2012-11-16,645.9911,653.0211,636.0011,647.1811,6902000
2012-11-15,650.0011,660.0011,643.9011,647.2611,3711500
2012-11-14,660.6611,662.1812,650.5011,652.5511,3349200
2012-11-13,663.0011,667.6011,658.2312,659.0511,3200200
2012-11-12,663.7511,669.8012,660.8711,665.9012,2822300
2012-11-09,654.6511,668.3411,650.3011,663.0311,6251500
2012-11-08,670.2012,671.4911,651.2311,652.2911,5213300
2012-11-07,675.0011,678.2312,666.4911,667.1211,4481200
2012-11-06,685.4812,686.5012,677.5511,681.7212,3177300
2012-11-05,684.5012,686.8612,675.5612,682.9612,3283900
2012-11-02,694.7912,695.5512,687.3712,687.9212,4666100
2012-11-01,679.5012,690.9012,678.7212,687.5911,4115500
2012-10-31,679.8612,681.0012,675.0011,680.3012,3085400
2012-10-26,676.5011,683.0311,671.2011,675.1512,3916200
2012-10-25,680.0011,682.0012,673.5111,677.7612,4820100
2012-10-24,686.8012,687.0012,675.2711,677.3012,5011600
2012-10-23,672.0112,687.3312,672.0012,680.3511,5855000
2012-10-22,681.0111,684.6312,669.7011,678.6712,8141500
2012-10-19,705.5812,706.7012,672.0012,681.7912,23050400
2012-10-18,755.5413,759.4213,676.0012,695.0012,24977900
2012-10-17,743.9513,756.3413,740.2613,755.4913,4602900
2012-10-16,740.1312,746.9913,736.4613,744.7013,4131800
2012-10-15,741.9413,743.8313,730.7012,740.9813,6060700
2012-10-12,751.8513,754.8713,744.1013,744.7513,4826400
2012-10-11,752.9013,758.5013,750.2913,751.4813,4785600
2012-10-10,741.8613,747.5313,738.2912,744.5613,4095000
2012-10-09,759.6713,761.3213,742.5313,744.0913,6028900
2012-10-08,761.0013,763.5813,754.1513,757.8413,3931800
2012-10-05,770.7113,774.3813,765.0113,767.6513,5492200
2012-10-04,762.7513,769.8913,759.4013,768.0513,4926700
2012-10-03,755.7213,763.9213,752.2013,762.5013,4433100
2012-10-02,765.2013,765.9913,750.2713,756.9913,5601200
2012-10-01,759.0513,765.0013,756.2113,761.7813,6359700
2012-09-28,754.1513,759.3013,751.1513,754.5013,5587700
2012-09-27,759.9513,762.8413,751.6513,756.5013,7891600
2012-09-26,749.8513,761.2413,741.0013,753.4613,11388200
2012-09-25,753.0513,764.8913,747.6613,749.1613,12162400
2012-09-24,731.0013,750.0413,730.2513,749.3813,7154200
2012-09-21,732.2113,734.9212,730.1213,733.9912,12765800
2012-09-20,724.4712,731.3813,721.2212,728.1212,5836500
2012-09-19,717.5012,728.5612,716.4112,727.5012,6219700
2012-09-18,707.7812,718.6612,706.7812,718.2812,4149000
2012-09-17,708.1112,712.8813,705.0012,709.9812,3027800
2012-09-14,709.6012,713.0012,707.0112,709.6812,5256500
2012-09-13,693.0912,709.0012,690.5412,706.0412,5337900
2012-09-12,689.4112,694.9112,680.8811,690.8812,5304300
2012-09-11,697.9612,700.6512,691.0012,692.1912,3761500
2012-09-10,709.7612,712.8112,698.3912,700.7712,5139100
2012-09-07,700.0012,712.2512,697.6712,706.1512,6490100
2012-09-06,685.9612,699.8912,684.7312,699.4012,6109700
2012-09-05,680.0011,686.5012,679.1412,680.7212,3429100
2012-09-04,684.5512,685.0012,673.5012,681.0412,3793200
2012-08-31,684.0012,688.5812,680.0412,685.0911,4270000
2012-08-30,684.2412,687.3912,680.1811,681.6812,3265900
2012-08-29,677.3711,688.9912,676.1511,688.0112,6002900
2012-08-28,665.0011,677.6212,664.7411,677.2512,4132600
2012-08-27,662.9911,672.0012,659.2412,669.2211,5246900
2012-08-24,675.6012,680.4512,674.0811,678.6312,2863800
2012-08-23,674.2712,680.4812,671.0012,676.8011,3581700
2012-08-22,667.3811,680.6012,666.7012,677.1812,3832600
2012-08-21,673.1111,678.0012,662.1711,669.5112,4461000
2012-08-20,675.5012,678.8712,672.6612,675.5412,3529300
2012-08-17,674.1211,677.2512,671.7012,677.1412,4371600
2012-08-16,667.5111,674.6412,667.0811,672.8712,3448200
2012-08-15,670.2811,674.2512,664.1011,667.5411,4839400
2012-08-14,659.2511,672.8511,659.0011,668.6612,7350800
2012-08-13,647.4211,660.1511,646.6811,660.0111,6560200
2012-08-10,638.5911,642.2411,636.1311,642.0011,2879800
2012-08-09,644.5111,646.3711,641.5211,642.3511,2148500
2012-08-08,639.0511,645.8711,638.5011,642.2311,2654200
2012-08-07,641.7911,644.2611,636.4711,640.5411,3978300
2012-08-06,639.6111,649.3811,639.2211,642.8211,3578000
2012-08-03,640.0011,643.7211,636.1411,641.3311,3808300
2012-08-02,625.5111,638.0311,623.4111,628.7511,3970100
